duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
654,tcp,ssh,REJ,28529,33742,1,0,1,5,4,1,7,0,1,2,2,2,0,0.0,0,1,121,11,0.9594721829554119,0.02002322973218762,0.7569276593414415,0.386696449987462,0.19234636315391507,0.17339606620611936,0.09468099050479506,56,112,0.929870482293879,0.4962951255006397,0.07324560410739012,0.6030138633645882,0.010670127006162766,0.6482091774485559,0.02899674433594801,0.1347857849174381,1
170,udp,ftp,SF,35954,4133,1,1,1,9,0,0,6,0,1,1,2,1,3,0.0,1,0,10,344,0.21771251297815153,0.06250694151041081,0.6891210904957582,0.8211424247203473,0.7173727740629734,0.7247869749583861,0.032856697740396346,49,97,0.48379689658279634,0.5444613321491686,0.8123173327141189,0.057132719343329974,0.6227412763774776,0.4131944788027977,0.6898210713287619,0.49607547850053113,0
540,udp,http,SF,27856,14663,1,1,2,9,3,0,6,0,1,4,5,0,5,0.0,1,1,347,464,0.08815215813664445,0.38746646382175665,0.8636410524171562,0.9694908994061782,0.6643393666056823,0.5053536682378261,0.49916983326266173,241,140,0.49044909673594994,0.16844055113191525,0.7524092332120093,0.8937741877619448,0.41283939775890643,0.40561939025544236,0.4818372535762582,0.1691039004206515,1
35,udp,smtp,S0,2573,21754,0,1,2,9,1,1,2,1,0,1,7,1,9,0.0,1,1,437,187,0.19453503316848408,0.5834215190184351,0.9968091806811089,0.4539261364217959,0.34337778957457255,0.6799717100893763,0.6006066291871826,70,141,0.11974678850053189,0.7604646062760667,0.7533129318792571,0.5298090570700541,0.8598544903351217,0.6795518365726839,0.12434531744241073,0.12613578629576516,0
524,icmp,smtp,S0,12808,3972,1,2,1,5,2,1,0,0,0,5,6,1,9,0.0,0,1,488,153,0.8205521392557188,0.4642039489521267,0.42685832879508956,0.5069996201433474,0.019099199353725838,0.2028731759142346,0.06247976135782085,142,138,0.8026562441522198,0.9849291084414916,0.716325343476028,0.6693483507627961,0.2518147020091317,0.06709373262987872,0.21427180931025958,0.9326457173411677,1
159,tcp,http,REJ,35367,5295,1,1,0,0,3,0,3,1,0,2,3,2,3,0.0,0,0,214,493,0.6766446348198475,0.6192043172921549,0.11115087978331184,0.5721719617837697,0.6897912473128661,0.745628332520502,0.7212244674989166,145,27,0.2469654124670625,0.9457747170084609,0.6693854236698692,0.8315739259104525,0.9810294891150761,0.5937057829514346,0.06449068045584627,0.6049500131477042,1
838,icmp,ssh,SF,36801,46681,0,1,2,8,3,1,8,0,1,5,3,0,8,0.0,0,1,428,367,0.6360473423391266,0.4802942587913558,0.030415880807967977,0.9323481416337108,0.9454948605595002,0.9956190596227067,0.2303950715145644,81,41,0.8996124893723151,0.19710603882365219,0.476991915378175,0.15031062248396876,0.6137079695437473,0.7720317859723548,0.5742935397085736,0.6594900581245843,0
698,icmp,http,SF,41196,41873,1,1,0,1,0,1,4,1,0,9,9,0,4,0.0,0,1,278,333,0.4017931351094245,0.6617038454813468,0.7268769061397716,0.8582067909770298,0.6321201219156514,0.6656505006259598,0.6852014537698661,115,223,0.9108242203303961,0.8753632399007607,0.642278163507115,0.038591561938133845,0.793537402228831,0.8282127578865942,0.6220294792520092,0.4017936703333638,0
242,udp,ftp,SF,34072,29125,1,0,2,4,2,1,0,1,1,8,1,0,7,0.0,1,0,497,424,0.5778279715114357,0.21912606467080087,0.8740136713087157,0.17060112462164434,0.4352927241876341,0.4934799980728777,0.9818971400352456,104,98,0.9433101118741497,0.7044936364116847,0.03836155478797465,0.8788811459128522,0.08559955282276832,0.1705303893937753,0.5057422983554444,0.9089808919148642,0
85,icmp,http,REJ,23752,40996,1,0,1,8,1,0,4,1,0,0,0,0,8,0.0,0,1,27,419,0.3078741252743674,0.11284318718362141,0.22071258594441867,0.436757817847075,0.5251538941116284,0.9231739886192648,0.6911058700538512,87,60,0.52023048910309,0.4538465638069116,0.6214644226567846,0.3149332274589325,0.18345788475886504,0.8974190500781737,0.8171021330026149,0.6379304895796655,1
795,udp,smtp,REJ,17685,9903,1,2,2,3,3,0,7,1,1,5,8,1,9,0.0,1,1,234,376,0.4772000794179613,0.59643395462566,0.15844803718990597,0.4640004281964263,0.19962880765991753,0.0158518422318763,0.8831930529236085,1,122,0.6770937847836443,0.540610994324729,0.7778777055368772,0.12897890792716526,0.7584036730342032,0.6561460918474422,0.8610088213080136,0.7691698695235875,1
577,tcp,http,S0,41401,3020,0,2,1,2,3,0,7,0,0,8,1,1,4,0.0,1,0,366,278,0.7930630283706559,0.48468951693630746,0.06220509152569098,0.7890961116487567,0.7505441637537376,0.7299235192858211,0.9481985067430674,103,63,0.7785158800616635,0.8496001749824581,0.5003583603843902,0.46846123708708653,0.02198652203932361,0.8818548008206828,0.6156243966831266,0.36856246902771383,0
681,udp,ssh,S0,11372,41755,1,0,2,6,0,1,4,0,0,3,7,2,5,0.0,1,1,312,170,0.9812415974554621,0.026867654044935296,0.8227029217172064,0.6028928826054353,0.746419830009849,0.8887465168138129,0.48675104835231553,83,30,0.1310146186504656,0.48013493963837317,0.35751332842723693,0.5983060756960188,0.8168779858937828,0.48528071711019827,0.012756479707430546,0.9600118808191255,1
556,tcp,dns,S0,8996,20420,1,2,1,5,4,0,8,1,0,1,8,1,0,0.0,1,1,25,133,0.9324889235898018,0.38048188549303585,0.31138193989258434,0.654220462029013,0.14551730038742494,0.06167458362095746,0.7023249794197068,225,80,0.6009571949974972,0.37320736910512686,0.2774267348009791,0.030970603422510123,0.013949018691911452,0.542033345097202,0.6952296557477357,0.820461290158315,0
573,udp,http,SF,16458,21452,0,0,1,7,1,1,0,0,1,3,3,1,6,0.0,0,1,408,494,0.9338659428462488,0.10612558549099549,0.4016968927597765,0.9981999076656176,0.8779783824996591,0.4500641704157582,0.8519692535558417,42,238,0.03429790130331167,0.4932474930259858,0.6428020501620825,0.2748956582570877,0.6571188390612733,0.9190382770286711,0.4179992169203516,0.8539484630145436,1
952,icmp,ssh,SF,31889,45648,1,1,1,2,2,0,3,0,1,0,7,2,3,0.0,0,0,53,452,0.4022237348471124,0.5313568317526952,0.5027501916096123,0.07496004347001306,0.26918973947330527,0.2047194539499989,0.3566089128743861,153,200,0.4975660833887259,0.5791298040350491,0.6928011986299087,0.03279987427689601,0.36509392023180587,0.8999095433546718,0.565557483226387,0.17219426742575428,0
645,icmp,ssh,S0,26665,38001,0,1,1,4,3,0,2,1,0,2,8,2,1,0.0,0,1,28,426,0.46878988050679093,0.39577767966043076,0.8394532342095508,0.223009823533733,0.9822560609366149,0.5665181655878301,0.2613973165603949,70,9,0.1548426816202274,0.18907765377834884,0.8709675998625426,0.42033538919549895,0.6114948527191991,0.448160873369002,0.6490806020188844,0.2709632078712195,1
795,tcp,smtp,SF,38243,9516,1,2,0,9,3,1,1,0,0,9,9,2,4,0.0,0,1,466,24,0.7056353963689815,0.6131519111030179,0.6508332215614849,0.40789593737154684,0.3829030140372458,0.6495429586036605,0.9465985727783387,165,7,0.1829229259620847,0.9009077302669907,0.34233408246099073,0.8951000290662443,0.6960314069891137,0.27441263163568175,0.35023661432707676,0.28562659968357706,1
27,tcp,ssh,S0,31653,47327,0,0,1,3,1,0,7,0,0,8,9,1,2,0.0,0,0,352,17,0.9221919280512842,0.8056022187702383,0.6150646298578113,0.3477824030488872,0.17788405873449964,0.302623182928755,0.726303500368818,93,148,0.3650475666926015,0.6741869488296138,0.7697723073855856,0.9826524114935692,0.3424752191863042,0.39317043456426415,0.9170985051717943,0.27090922324687117,1
619,tcp,ssh,REJ,26657,49469,0,0,0,3,4,1,6,0,1,9,4,1,5,0.0,1,0,163,189,0.14199425935208465,0.2996686838414908,0.1756720999559107,0.02164556134698359,0.3517201113456523,0.45998166967810084,0.21968213337582632,41,204,0.432437166716503,0.6332689173374889,0.5613558241893379,0.6370475535036275,0.10796244811083555,0.38776432852974974,0.1339748667497812,0.8554081621042879,1
555,udp,ssh,S0,39952,2396,0,2,0,3,3,1,8,1,0,4,6,2,7,0.0,0,1,269,140,0.30424186382719576,0.9621021041650275,0.5131898917098298,0.09177760647117583,0.44018032869719315,0.2793394852765595,0.4490833926761134,132,58,0.6231724245321872,0.09949622618063814,0.8828364906780791,0.1616376937845918,0.06964586774826564,0.28686687498279395,0.6715118072810374,0.03188479520859211,0
339,udp,ssh,REJ,22180,18546,0,0,1,9,1,0,1,0,0,5,9,2,6,0.0,0,1,333,42,0.13924684459410952,0.5356345005875744,0.7153810171786552,0.6809532914035762,0.06930777303829483,0.3693911644551138,0.7964517695378094,138,177,0.07442841843851566,0.6041739381725918,0.5278121082956208,0.9058493899993058,0.5889360225625478,0.26857960433296657,0.004359579956580428,0.0760999889807743,1
797,tcp,ftp,SF,31896,19129,1,1,0,7,0,1,3,1,0,2,3,2,2,0.0,0,1,34,333,0.6120085299594553,0.618290798754788,0.9732608830304917,0.8793244633625606,0.5782183812232895,0.15953995668842358,0.5470629909184421,64,196,0.5036917612374446,0.12096066223849233,0.5176298283979672,0.5162478232000605,0.5206553537341115,0.8610629364797194,0.9246511054051808,0.2739148706299037,0
957,icmp,ftp,S0,12875,1591,0,2,2,5,4,0,5,0,0,4,0,1,7,0.0,0,1,285,283,0.30630099688753754,0.680672373225737,0.20140630921335223,0.5142270112659776,0.5976324398689004,0.8855594435856314,0.6499520981658891,33,197,0.18262513025310112,0.07869767519539905,0.5778770814409091,0.1537493121029181,0.7422010091211325,0.06986192068466168,0.1125041332380915,0.19987297464944365,0
330,udp,smtp,SF,1622,11303,1,2,1,2,2,0,2,0,1,7,2,1,1,0.0,1,0,347,145,0.32610785251257346,0.6667315298575898,0.009543353067226645,0.539191079513633,0.7389304553494722,0.010010410559136429,0.7537682020450523,119,29,0.5739751750317419,0.5273108956423933,0.7493153551424344,0.9217266694516614,0.5097355100039371,0.6776111820995941,0.09488423014757463,0.23185961388284837,0
639,udp,http,REJ,48756,30561,0,0,0,9,3,1,7,0,1,5,4,0,9,0.0,1,1,272,314,0.07091595948797924,0.5109707430450621,0.07530143359846975,0.2550934328323794,0.029169892290743293,0.8824091864437885,0.6220091888089806,0,222,0.6374046122611835,0.402785534046495,0.9646904788284609,0.757469050723103,0.4224457900308791,0.1728200514564523,0.33300763305224423,0.7979431892533,0
505,udp,ssh,REJ,40809,6183,0,2,1,4,1,0,2,1,0,3,2,1,8,0.0,1,0,450,443,0.34979606180759193,0.4287642911146835,0.37585246518197923,0.7678763636337114,0.5412382144338301,0.5716788783497385,0.5400793219221958,210,144,0.5567092565528539,0.5888102701562232,0.07356335421576565,0.7317052727231516,0.39808717823623085,0.34450589339406323,0.3735662860390806,0.5631265938920469,1
347,tcp,http,REJ,16725,26572,0,0,1,5,0,1,1,1,0,1,6,1,3,0.0,1,0,207,318,0.8624965074015853,0.053781964177377906,0.8205446477459871,0.7517945873672564,0.052907433270664384,0.3316578441770175,0.7496142843877734,129,202,0.7382955104783077,0.0892221680572386,0.05343460239101716,0.7091807037944047,0.026446902597667465,0.06154303413483686,0.21430007232287862,0.0057706612929679935,0
472,tcp,http,SF,40760,34080,1,0,1,4,2,0,2,0,1,8,8,1,0,0.0,1,1,237,440,0.23307281189083495,0.02208584530117974,0.0071420817682450455,0.5883656892176566,0.7011442199666534,0.7230571254603297,0.7275630354322007,212,19,0.3356092442409013,0.4309830628472584,0.9375503374073385,0.20033982109644233,0.33555720169665715,0.26997363685546205,0.5851216609271247,0.42932276570419525,1
230,tcp,smtp,SF,15646,20695,0,0,0,5,1,0,5,1,1,0,5,2,7,0.0,0,1,413,91,0.6951874662100657,0.35796119453276465,0.4567305928858403,0.21266428651134284,0.05572798570098447,0.5077521518626643,0.6298724001831789,147,47,0.7651065916331309,0.17478671504515797,0.5298756255182061,0.21100669170752606,0.9760201575244942,0.7684210711172421,0.4429140980419636,0.40788492685035893,1
189,tcp,ssh,SF,17029,7314,1,0,2,7,1,0,1,0,0,0,9,1,6,0.0,1,0,499,178,0.6296283449385927,0.33366089063369264,0.32923061534139453,0.09701821823708945,0.9117278483416327,0.4991086581076065,0.3597894133819296,60,200,0.43276708170819367,0.9871000859241166,0.6149030145669361,0.688292998427255,0.8735555762270888,0.8850153245472586,0.03417558904108742,0.11394526944454353,1
224,tcp,ssh,SF,29402,19623,1,0,2,6,2,0,7,1,1,3,0,2,4,0.0,1,0,92,55,0.8634846083691153,0.38769515483900674,0.052481710099727574,0.06423857585712589,0.7020825668844966,0.11014228291896644,0.4058120922002716,214,129,0.4841844983225968,0.5611502124351744,0.48242360159472886,0.21972275011039688,0.3293780670342177,0.22152715190236705,0.31965206225530063,0.6761417886014571,1
384,icmp,dns,REJ,4263,2139,1,2,0,4,0,0,0,1,1,6,6,0,9,0.0,1,1,172,154,0.13228794765103824,0.13836820088819002,0.4502362866726173,0.5926960666428778,0.5073897650851571,0.3895160259454087,0.9704385488840974,148,36,0.6481021272610714,0.6874368609408673,0.09365745260747449,0.43867169680304885,0.5877954050663722,0.46354783925892185,0.8104329135731705,0.7020971883794911,0
376,icmp,http,REJ,30987,47456,1,1,1,9,0,1,6,0,0,0,2,0,4,0.0,0,0,78,159,0.9775899603450432,0.7381682705368436,0.25474870733671884,0.8250353191428,0.44150392328117494,0.24106434585673664,0.11238593229152583,87,128,0.01835838399922396,0.3254182806826078,0.7680893784186665,0.7820018255939414,0.847296745535494,0.4703240479372064,0.6897015348618686,0.7208932190520977,1
282,tcp,http,S0,46828,31290,1,1,0,5,4,1,1,0,1,8,4,2,6,0.0,0,1,109,110,0.5826286460403656,0.856964414776239,0.35188483434700646,0.8583304317809248,0.13067263041326238,0.015695905596279647,0.2685049172528353,67,131,0.6539942214202483,0.09473891477934415,0.7472246450885869,0.783952518097841,0.44127433675006866,0.8735753057597342,0.7248708535798805,0.728470945558592,0
957,udp,ftp,S0,47924,18088,1,2,0,3,3,1,9,0,1,3,9,2,4,0.0,1,1,216,136,0.9954741523468144,0.938714635374035,0.705615304784293,0.4636220743434498,0.2909993895646631,0.36009963078211327,0.4924017592043357,126,99,0.6185851490721154,0.9758708627835366,0.311703321492812,0.45326177252585964,0.01795786375015096,0.7627990528758054,0.6981169240835235,5.282693229680113e-05,1
632,tcp,dns,SF,8646,39692,1,2,0,8,2,1,5,0,0,2,3,2,7,0.0,0,0,434,231,0.9115147258658508,0.49236230351962584,0.5215509839109671,0.7842712993067169,0.8689591050208962,0.08982212942560475,0.8367296861437858,139,53,0.3098471167532799,0.2862590353831832,0.3062392452284004,0.7921899382752451,0.07451046181864007,0.5130772183680499,0.3109730213830333,0.9539208038467222,1
627,icmp,ftp,REJ,27529,33130,1,1,1,3,2,1,1,1,0,0,9,1,5,0.0,0,0,357,479,0.2215172721131058,0.7008656991254286,0.12464742899281334,0.9468801963410236,0.9044528115624939,0.2568300377251852,0.16367566372972786,21,121,0.08579428489948948,0.4238081851735742,0.8378413809055185,0.8386217961980568,0.5103927213487066,0.6707472004717734,0.09966392207677588,0.814208767054663,0
972,icmp,ftp,REJ,11664,32088,1,1,0,0,2,1,1,1,1,9,4,0,4,0.0,1,1,105,467,0.056162009903313104,0.8555511234358725,0.961414540423639,0.275170112488068,0.0007477083705310639,0.09251662118309445,0.27695461812460986,147,24,0.09093544991304114,0.649863921702575,0.07235725774132662,0.6547757512842602,0.9694393756758783,0.8473550539093668,0.272467184033096,0.9039816965892853,1
744,udp,ftp,REJ,35737,26292,0,1,1,6,0,0,9,1,0,3,4,2,8,0.0,0,0,46,219,0.25563909379536154,0.41829111109348593,0.6359107657097384,0.39796034638075717,0.5941363914775513,0.10094162555639885,0.06579821779523898,81,130,0.9232237469852286,0.024697297686111286,0.8811051483565658,0.22842585230842016,0.6932095422188678,0.009538954025544943,0.8317853001851593,0.015643295307434135,1
258,icmp,smtp,S0,35796,46249,0,1,0,6,3,0,7,0,1,8,5,1,1,0.0,0,1,180,480,0.5275636489994199,0.3094127948704444,0.7658684256625315,0.9314789925966807,0.7193006090251136,0.19901129441518828,0.7059852660508185,128,8,0.6892793212258371,0.8102591305172869,0.2566616898959144,0.2740117803855475,0.07091619143856953,0.4028900310500486,0.9804707977830711,0.9338587957857394,1
358,tcp,smtp,S0,24027,20670,0,1,2,3,4,1,1,0,0,9,9,0,0,0.0,0,1,63,67,0.17159636706519,0.9367245558534901,0.07921315000837081,0.33823096731728486,0.6187469824576063,0.9998492444864002,0.23820943547561613,29,213,0.1271026137707404,0.5365781900286203,0.5929847477554939,0.31484115540873536,0.18936087579186278,0.9072431672770787,0.49384701474156134,0.8097885286881047,1
709,udp,ftp,REJ,29373,3738,0,0,0,2,1,1,6,1,1,5,9,1,7,0.0,1,1,245,301,0.1674597445179885,0.5156765510770731,0.047058379460018895,0.9138762903217963,0.08167976486635398,0.002184142857248772,0.3886747506709505,125,214,0.35672316930890635,0.27821718706882215,0.9359941790017777,0.116804107733952,0.77132314321685,0.7403130308439514,0.00970035492304222,0.8372191429586986,1
455,tcp,dns,REJ,36397,2469,0,2,0,7,1,0,2,0,0,5,5,0,2,0.0,1,0,243,248,0.4625935471051531,0.497253886590878,0.01944805036808117,0.9810448622544657,0.21772489879890222,0.6386726361204053,0.44370144702966785,96,203,0.5924829939015964,0.06160798529246925,0.6781225015366464,0.2731596203699451,0.8414397599562448,0.5428413743340746,0.14004481213422904,0.09328738472196851,0
410,tcp,http,REJ,20609,22534,1,0,2,4,2,0,7,1,1,0,7,1,6,0.0,1,1,421,481,0.03326797116935842,0.17841609656349577,0.18879402777344445,0.6618107285744247,0.25034026738138604,0.14124369802655734,0.8913139356064557,23,201,0.8355717050906487,0.16249841547444144,0.4144298124670366,0.20951922431253212,0.6176945861885909,0.5296445270351334,0.32208057531626577,0.7387780289185977,1
648,udp,dns,S0,35835,48874,1,1,1,9,3,0,6,1,1,9,7,0,9,0.0,0,1,319,495,0.12188808253227046,0.10815501457335674,0.41440839771849514,0.8168902895041683,0.8317246313050897,0.9206281367107758,0.4113302903312368,13,33,0.04366092871300853,0.8950338588534369,0.6895342089054152,0.45532874980860216,0.6444231696298166,0.3477700976044378,0.5785853485929497,0.959916689642091,1
317,tcp,ssh,REJ,38709,49708,1,1,1,6,0,1,7,1,1,1,8,0,7,0.0,1,1,86,322,0.41586133940794756,0.8421068624835116,0.9358261334028228,0.7495455642210852,0.46319943630892046,0.09363289333362923,0.14522501991524905,35,42,0.23663313147000886,0.686024223935891,0.3439796363163702,0.9084375478722649,0.028337450383384644,0.5205205336415145,0.07509364580531397,0.6785473414181606,0
676,icmp,smtp,REJ,19250,9017,1,1,0,3,3,1,6,1,0,5,7,1,5,0.0,0,1,216,409,0.06312990920796646,0.6141331761875181,0.4570596592657763,0.6995342576155238,0.4868282119412368,0.9550631871262365,0.524314938340121,196,73,0.88974899029538,0.24990172163688984,0.27725841634918613,0.10448031675395808,0.8285302595815085,0.6553831994634532,0.9433572987098816,0.5705614046246065,1
224,tcp,http,SF,21172,2808,1,0,2,3,3,1,5,1,0,1,1,2,9,0.0,0,1,489,391,0.39675505645552933,0.3258245840194487,0.2902551053725294,0.30693107298123257,0.9348930465545086,0.6109263874834779,0.9629579946486296,202,93,0.009165550183816484,0.06560076494502953,0.9966832779346797,0.7202679239473956,0.7882752081708296,0.4183630384287931,0.3650836732844007,0.945629677748997,0
818,udp,http,SF,11555,49138,1,0,1,7,0,0,6,0,1,2,9,0,8,0.0,0,1,6,5,0.4740062659484451,0.19173621739026647,0.5619352535196633,0.057094337907943715,0.6370858888547155,0.001268076915490246,0.607685641050811,23,21,0.2013991027938874,0.6906153123866363,0.7507902311797877,0.6872830044131277,0.25903514410334716,0.714153146392174,0.912584217924823,0.442937121734436,1
233,udp,ssh,S0,21874,47638,1,1,0,7,2,0,4,0,1,3,0,2,6,0.0,1,1,277,463,0.4512666140731144,0.5554972801696314,0.11193457813478924,0.3430517325196506,0.8986677015526638,0.894007197916806,0.9833872204605726,187,69,0.959024175972966,0.5724077259677651,0.6447199773818176,0.09575419866335766,0.708676719965507,0.8612322272603858,0.7805218027570218,0.5992935663104787,1
683,udp,ssh,REJ,13081,12713,0,0,2,1,3,1,6,0,0,4,9,1,9,0.0,1,1,336,279,0.8691748574030873,0.5839192892611353,0.6095058910049832,0.6669359852039066,0.45650885534153296,0.5217118013669183,0.8411073089388701,94,241,0.6134018465221711,0.404519524458235,0.3552896432193188,0.9225724049058001,0.2148546064249981,0.15468484818486117,0.7554372725155811,0.4763382934943662,0
663,tcp,ftp,REJ,24063,40329,0,0,1,1,1,1,0,1,0,8,1,2,4,0.0,1,1,209,431,0.5300624550517324,0.20699360124505817,0.5684319543305033,0.10252919822780138,0.14943625851829423,0.26266973533048454,0.0359657562134128,54,129,0.26167136663750645,0.36361144919006383,0.04916082915504816,0.5684722021568196,0.04033016105151299,0.4515470228174244,0.606719579782232,0.9328462213602992,1
974,udp,smtp,SF,6819,2719,0,1,1,2,0,0,0,1,0,3,1,2,7,0.0,1,1,496,486,0.46798046247804337,0.8514057478914739,0.7919930334057097,0.011917982978242092,0.9299355940740857,0.7672791775156301,0.6583995953770418,204,93,0.0669910943958476,0.2168142759291083,0.03105687603515561,0.36372552113568424,0.20113654259037728,0.4080200912850811,0.6267838170518446,0.07608472676550726,1
826,udp,smtp,S0,25712,22890,0,0,2,2,4,0,8,1,0,8,2,2,1,0.0,0,1,168,93,0.4107092453916662,0.08426436615585109,0.9866876116170241,0.13969237260293865,0.45870511566753824,0.92666555388687,0.28676687755788366,207,193,0.028191340447222157,0.6696112565375176,0.5541812554487988,0.7565385834953067,0.1786288767542995,0.6874648040497281,0.6380032352162481,0.5011197008253482,0
373,tcp,dns,SF,24762,11700,1,2,2,0,2,0,4,1,0,9,9,2,6,0.0,1,0,329,428,0.8176233783044862,0.3560930851664217,0.2508734717161105,0.7157359264107953,0.18163142187882186,0.4836908231467939,0.5596168556447239,23,31,0.24474507963692727,0.9706680277938705,0.7620327210390511,0.25736545840163405,0.33774799673484723,0.24986746525792936,0.6287213870255821,0.6869524413854383,0
671,icmp,ftp,SF,11046,36509,1,2,2,2,0,0,4,0,0,2,6,2,3,0.0,0,1,137,268,0.8950566039998331,0.6803844137625221,0.5096564508037607,0.972793701656444,0.30239574030392224,0.3155534744431109,0.27934519093122656,204,105,0.8814858195889105,0.17571524583682585,0.5373791904438551,0.6935098370463204,0.4184494971754581,0.6402509149522763,0.5537282313983612,0.7919065384222369,1
607,tcp,ftp,SF,31463,42534,1,2,2,5,4,1,2,0,1,7,1,0,8,0.0,1,1,440,196,0.8532424691971175,0.2741203638192007,0.9088654063190036,0.9830646996148205,0.050802589688942246,0.7889451239349268,0.3488704166052904,151,143,0.4159136542975095,0.5971166200155034,0.8407850719391146,0.03971120757224722,0.5085388914977079,0.877489241731488,0.9864140184828889,0.5830186474441363,0
471,udp,ftp,SF,28769,36766,0,2,0,7,4,0,4,1,0,0,0,0,0,0.0,1,1,390,24,0.6735465781313908,0.8276751947812718,0.7851898844228413,0.4939791491401879,0.46830059145638514,0.6817854977884547,0.9231687117541794,181,203,0.720333369165993,0.4241850557459762,0.03342653309322163,0.839408037609272,0.47675387550832815,0.4181315997936227,0.7322905674256961,0.908917744121454,1
232,udp,ftp,REJ,23150,26705,1,1,2,9,3,0,2,1,1,8,5,0,6,0.0,1,0,495,147,0.13736174596867423,0.7398678266004035,0.48740630310080757,0.8693523009923474,0.8531281719102366,0.8887524837502724,0.2066431848917053,25,0,0.9182850353799578,0.4466887217446649,0.3667520764259401,0.4481708470213185,0.27067460596528936,0.91101569997922,0.7769463883925212,0.9419914468838717,0
691,tcp,smtp,REJ,2711,18787,1,1,1,5,3,0,8,1,0,8,8,1,5,0.0,0,1,380,117,0.27686996949201226,0.7890228445481342,0.9453716496147778,0.7368264557515041,0.9335804560066894,0.692514012761193,0.8741091180258305,193,244,0.4080404616028166,0.2541472801278144,0.23707039117417805,0.6366929143579417,0.029170668574074465,0.9931637389334784,0.8724628150836742,0.06431922319358352,1
112,icmp,smtp,SF,4853,48845,1,1,1,4,3,1,8,0,0,9,2,2,7,0.0,0,0,305,337,0.046063063681977434,0.11910653587671627,0.05723669351680938,0.5010402369846034,0.9326022075036438,0.2435283388995363,0.030457808070496806,79,71,0.19127737103739706,0.8251348756614191,0.44727296815712203,0.22123781980668367,0.6051016222371507,0.10609204994795207,0.21563976272584917,0.40237053954137436,0
829,udp,ftp,S0,29077,26588,0,2,0,3,0,1,5,0,1,1,5,0,4,0.0,0,1,229,366,0.9308240749901141,0.14054712799554292,0.930998619712584,0.5727605329550868,0.12523002562874674,0.931659249759019,0.09087653836964837,165,175,0.5171179308569195,0.4852556041472411,0.07237639319412248,0.677073712658448,0.3957448298473544,0.23305318798485863,0.08380415909506078,0.02345902172115444,0
496,udp,dns,S0,23863,26123,1,2,1,2,0,0,0,0,1,3,2,1,0,0.0,0,1,474,337,0.6607985296909104,0.2864737377445836,0.05050739238280655,0.13722714661687108,0.382053882511057,0.10483574720599131,0.8546750413842635,237,49,0.9080836870598544,0.5434058521982641,0.9541316415710726,0.7722402758932766,0.2986721573875497,0.9503797514820932,0.48289443659859865,0.3294166573744429,0
441,udp,http,S0,21792,33062,0,0,1,3,2,0,6,1,0,7,0,0,0,0.0,0,0,307,65,0.7463628843132415,0.5180771651975611,0.5473047441146843,0.9376614606165921,0.02822875965070637,0.26794275010684787,0.6305560309091953,64,140,0.8043744141377006,0.30476091279732576,0.22325540106936093,0.47321318688439873,0.8669410428305123,0.9583276864813868,0.5140806956192732,0.5368682179706021,0
563,tcp,http,S0,40483,10177,0,0,2,6,3,0,6,1,1,6,4,0,8,0.0,1,1,160,457,0.31157173958222895,0.7480160766994024,0.8904409480010858,0.3519297707317768,0.8551653449714728,0.5201946077238856,0.7472361380395502,240,14,0.06582984336315378,0.18180846566694975,0.9223077754835848,0.6177269240617943,0.7467433077981598,0.0977072753867585,0.8291817799499177,0.9107949305099489,0
267,udp,dns,SF,8942,21727,0,2,1,0,4,1,9,0,1,0,9,2,9,0.0,0,0,0,300,0.8456535222773424,0.8365308907609035,0.2627209435613028,0.4461492564571695,0.3587557620212738,0.5657420260709014,0.20941767082185425,74,52,0.6925728000775818,0.08591038820282049,0.4258931550366818,0.45632592382239856,0.8577655483724422,0.014998500377136681,0.4437835792823357,0.8465543224654029,0
509,icmp,ftp,REJ,48275,30220,0,2,0,6,1,1,9,1,1,4,3,1,5,0.0,0,0,235,369,0.2596032837084785,0.7043353159571805,0.4722484989451585,0.6716602309978987,0.6311170278922348,0.015310586626905431,0.5370834555901035,178,171,0.5718975224589538,0.7141191409249159,0.985524133255218,0.8940913692578455,0.494982794712461,0.16110002325642225,0.5708530255443127,0.12749972667198572,0
806,udp,smtp,S0,48594,9882,1,2,2,0,2,1,3,0,1,6,6,2,9,0.0,0,1,436,174,0.0016437571124496841,0.9285968815306384,0.3243288791369666,0.33390247152655395,0.7148984380772886,0.78057272582094,0.7372192235713048,162,7,0.9074631763464255,0.19623428168785562,0.5540583834602107,0.49786918051431917,0.13093125212677748,0.9960127833822483,0.5270709385134583,0.0930303747408957,0
